销售日期,扫码销售时间,单品编码,销量(千克),销售单价(元/千克),销售类型,是否打折销售
2020-07-27,18:36:13.751,102900005115779,0.526,12.0,销售,否
2020-07-27,18:36:55.076,102900005116530,0.096,19.8,销售,否
2020-07-27,18:36:57.311,102900005125808,0.06,21.8,销售,否
2020-07-27,18:37:34.122,102900005115793,0.344,16.0,销售,否
2020-07-27,18:38:22.123,102900005115779,0.334,12.0,销售,否
2020-07-27,18:39:01.080,102900005117209,0.298,17.9,销售,是
2020-07-27,18:39:50.247,102900005116257,0.401,9.0,销售,否
2020-07-27,18:39:52.541,102900005116714,0.272,14.0,销售,否
2020-07-27,18:39:52.664,102900005115823,0.256,9.0,销售,否
2020-07-27,18:40:57.483,102900005117056,0.303,9.6,销售,否
2020-07-27,18:41:04.589,102900005117056,0.292,9.6,销售,否
2020-07-27,18:41:34.961,102900005115984,0.514,8.0,销售,否
2020-07-27,18:42:41.840,102900005115779,0.351,11.3,销售,是
2020-07-27,18:42:56.920,102900005115984,0.326,8.0,销售,否
2020-07-27,18:43:00.873,102900005125815,0.2,10.0,销售,否
2020-07-27,18:43:05.696,102900005115779,0.359,12.0,销售,否
2020-07-27,18:43:05.968,102900005116547,0.461,10.0,销售,否
2020-07-27,18:43:44.967,102900005115779,0.384,12.0,销售,否
2020-07-27,18:43:58.764,102900005117056,0.532,9.6,销售,否
2020-07-27,18:44:32.967,102900005116257,0.29,9.0,销售,否
2020-07-27,18:45:09.733,102900005115786,0.402,5.0,销售,否
2020-07-27,18:45:52.495,102900005119944,0.167,18.0,销售,否
2020-07-27,18:45:56.092,102900011009444,0.581,7.6,销售,否
2020-07-27,18:47:18.537,102900005116530,0.152,19.8,销售,否
2020-07-27,18:47:18.782,102900005115823,0.256,9.0,销售,否
2020-07-27,18:47:19.159,102900005117056,0.261,9.6,销售,否
2020-07-27,18:49:25.677,102900011008522,0.414,8.0,销售,否
2020-07-27,18:50:41.313,102900005125815,0.311,10.0,销售,否
2020-07-27,18:51:07.778,102900005115786,0.442,5.0,销售,否
2020-07-27,18:53:08.235,102900005116943,0.051,25.8,销售,否
2020-07-27,18:54:08.280,102900005115984,0.464,8.0,销售,否
2020-07-27,18:54:08.654,102900051010455,0.557,9.0,销售,否
2020-07-27,18:56:01.717,102900005116899,0.367,12.0,销售,否
2020-07-27,18:56:24.545,102900011008522,0.877,8.0,销售,否
2020-07-27,18:58:37.111,102900005116714,0.329,14.0,销售,否
2020-07-27,18:59:29.936,102900005125815,0.441,10.0,销售,否
2020-07-27,18:59:29.997,102900005115786,0.361,5.0,销售,否
2020-07-27,18:59:30.247,102900011000328,0.301,8.0,销售,否
2020-07-27,19:05:09.676,102900005125808,0.051,21.8,销售,否
2020-07-27,19:05:11.024,102900005117056,0.271,9.6,销售,否
2020-07-27,19:06:28.338,102900005115984,0.238,8.0,销售,否
2020-07-27,19:06:57.741,102900011000328,0.263,8.0,销售,否
2020-07-27,19:07:13.061,102900005116530,0.152,16.8,销售,是
2020-07-27,19:07:44.133,102900005116530,0.126,19.8,销售,否
2020-07-27,19:08:06.514,102900005125815,0.291,8.5,销售,是
2020-07-27,19:08:11.591,102900011000328,0.226,8.0,销售,否
2020-07-27,19:08:11.906,102900005115779,0.376,12.0,销售,否
2020-07-27,19:08:12.032,102900005116547,0.471,10.0,销售,否
2020-07-27,19:08:12.389,102900011009444,0.62,6.4,销售,是
2020-07-27,19:08:44.422,102900005115984,0.313,8.0,销售,否
2020-07-27,19:08:53.066,102900005125815,0.281,10.0,销售,否
2020-07-27,19:11:22.170,102900005116530,0.187,19.8,销售,否
2020-07-27,19:11:25.280,102900005115779,0.634,12.0,销售,否
2020-07-27,19:11:30.826,102900005115984,0.739,8.0,销售,否
2020-07-27,19:12:03.873,102900005117056,0.303,9.6,销售,否
2020-07-27,19:13:32.393,102900011008522,0.501,8.0,销售,否
2020-07-27,19:13:35.420,102900005116899,0.25,10.3,销售,是
2020-07-27,19:14:52.467,102900011000328,0.226,8.0,销售,否
2020-07-27,19:17:25.014,102900005116530,0.157,19.8,销售,否
2020-07-27,19:18:13.295,102900005116257,0.301,9.0,销售,否
2020-07-27,19:18:23.405,102900005116530,0.177,19.8,销售,否
2020-07-27,19:18:34.770,102900005125808,0.041,21.8,销售,否
2020-07-27,19:19:51.969,102900005115779,0.217,12.0,销售,否
2020-07-27,19:19:52.498,102900005125815,0.411,9.2,销售,是
2020-07-27,19:22:07.873,102900005125808,0.014,21.8,销售,否
2020-07-27,19:22:27.536,102900005116547,0.471,10.0,销售,否
2020-07-27,19:24:36.154,102900005117056,0.115,9.6,销售,否
2020-07-27,19:24:36.263,102900005116547,0.481,10.0,销售,否
2020-07-27,19:24:50.752,102900011000328,0.1,8.0,销售,否
2020-07-27,19:25:11.188,102900011000328,0.301,8.0,销售,否
2020-07-27,19:25:17.280,102900005115908,0.576,8.0,销售,否
2020-07-27,19:30:18.123,102900005118831,1.0,6.9,销售,否
2020-07-27,19:30:18.240,102900005116530,0.141,19.8,销售,否
2020-07-27,19:30:36.780,102900005116257,0.445,9.0,销售,否
2020-07-27,19:30:42.310,102900005115960,0.804,4.0,销售,否
2020-07-27,19:32:14.302,102900005116530,0.116,19.8,销售,否
2020-07-27,19:32:14.501,102900011008522,0.313,8.0,销售,否
2020-07-27,19:32:14.776,102900011000328,0.201,8.0,销售,否
2020-07-27,19:32:45.717,102900005115984,0.439,7.3,销售,是
2020-07-27,19:33:00.458,102900011009444,0.33,7.6,销售,否
2020-07-27,19:33:03.967,102900011009444,0.594,6.9,销售,是
2020-07-27,19:33:08.655,102900051004294,0.142,10.9,销售,是
2020-07-27,19:33:21.842,102900011008522,0.514,7.3,销售,是
2020-07-27,19:33:31.326,102900005116530,0.273,18.0,销售,是
2020-07-27,19:33:34.483,102900005115786,0.361,4.5,销售,是
2020-07-27,19:33:44.311,102900005125815,0.21,9.1,销售,是
2020-07-27,19:35:59.967,102900005115793,0.338,16.0,销售,否
2020-07-27,19:36:37.326,102900005116714,0.379,14.0,销售,否
2020-07-27,19:36:47.857,102900005117209,0.283,19.8,销售,否
2020-07-27,19:36:48.164,102900005115823,0.557,9.0,销售,否
2020-07-27,19:36:48.530,102900005125808,0.037,21.8,销售,否
2020-07-27,19:36:51.998,102900005117056,0.198,9.6,销售,否
2020-07-27,19:36:54.233,102900011008522,0.326,8.0,销售,否
2020-07-27,19:37:07.326,102900005116530,0.227,19.8,销售,否
2020-07-27,19:37:09.561,102900005116233,0.172,19.8,销售,否
2020-07-27,19:37:22.483,102900005117056,0.271,9.6,销售,否
2020-07-27,19:37:37.789,102900005115984,0.213,7.1,销售,是
2020-07-27,19:38:26.873,102900005118831,1.0,5.8,销售,是
2020-07-27,19:38:44.831,102900005116530,0.131,19.8,销售,否
2020-07-27,19:42:29.728,102900005117056,0.564,9.6,销售,否
2020-07-27,19:42:29.788,102900011000328,0.113,8.0,销售,否
2020-07-27,19:42:41.764,102900005115779,0.192,12.0,销售,否
2020-07-27,19:42:50.576,102900011001806,1.0,5.6,销售,是
2020-07-27,19:45:36.429,102900011008522,1.338,6.0,销售,否
2020-07-27,19:46:48.545,102900005116547,0.501,9.1,销售,是
2020-07-27,19:48:06.949,102900005116530,0.232,19.8,销售,否
2020-07-27,19:49:24.413,102900005117056,0.104,9.6,销售,否
2020-07-27,19:51:12.701,102900005125808,0.106,21.8,销售,否
2020-07-27,19:51:19.326,102900005117056,0.96,9.6,销售,否
2020-07-27,19:51:22.674,102900005115779,0.25,12.0,销售,否
2020-07-27,19:51:56.853,102900005115823,0.568,8.5,销售,是
2020-07-27,19:52:03.660,102900011000328,0.639,8.0,销售,否
2020-07-27,19:52:03.724,102900005115984,0.514,8.0,销售,否
2020-07-27,19:52:04.082,102900005116530,0.45,19.8,销售,否
2020-07-27,19:52:04.280,102900005117056,0.929,9.6,销售,否
2020-07-27,19:52:04.826,102900011008522,0.636,5.7,销售,是
2020-07-27,19:52:10.561,102900051010455,0.338,7.5,销售,是
2020-07-27,19:55:02.061,102900005123880,0.434,12.0,销售,否
2020-07-27,19:55:54.635,102900005116257,0.457,9.0,销售,否
2020-07-27,19:55:54.699,102900005117056,0.365,9.6,销售,否
2020-07-27,19:55:54.958,102900005115779,0.668,12.0,销售,否
2020-07-27,19:55:59.887,102900011008522,0.92,6.0,销售,否
2020-07-27,19:55:59.948,102900011008522,1.137,6.0,销售,否
2020-07-27,19:56:00.008,102900011000328,0.451,8.0,销售,否
2020-07-27,19:56:05.389,102900005115984,0.313,8.0,销售,否
2020-07-27,19:56:34.528,102900051000944,0.173,31.8,销售,否
2020-07-27,19:57:00.233,102900005116714,0.308,12.3,销售,是
2020-07-27,19:59:39.603,102900011008522,0.669,6.0,销售,否
2020-07-27,20:01:19.368,102900005116257,0.401,9.0,销售,否
2020-07-27,20:01:51.840,102900005118831,1.0,6.9,销售,否
2020-07-27,20:01:51.954,102900005116714,0.336,14.0,销售,否
2020-07-27,20:01:52.014,102900005125808,0.133,21.8,销售,否
2020-07-27,20:01:52.234,102900051004294,0.15,12.0,销售,否
2020-07-27,20:03:52.670,102900005117056,0.355,9.6,销售,否
2020-07-27,20:04:39.494,102900011008522,0.569,6.0,销售,否
2020-07-27,20:05:23.912,102900005117056,0.178,9.6,销售,否
2020-07-27,20:05:24.353,102900005115960,1.131,4.0,销售,否
2020-07-27,20:05:24.538,102900005116899,0.476,12.0,销售,否
2020-07-27,20:06:42.903,102900005116899,0.902,12.0,销售,否
2020-07-27,20:07:40.858,102900011008522,0.368,5.5,销售,是
2020-07-27,20:10:46.159,102900005115984,0.376,8.0,销售,否
2020-07-27,20:11:52.230,102900005117056,0.397,9.6,销售,否
2020-07-27,20:12:02.269,102900005117056,0.251,9.6,销售,否
2020-07-27,20:12:02.329,102900005115779,0.2,12.0,销售,否
2020-07-27,20:12:34.316,102900011008522,0.636,6.0,销售,否
2020-07-27,20:12:35.030,102900005115762,0.387,7.0,销售,否
2020-07-27,20:13:43.967,102900005115779,0.91,12.0,销售,否
2020-07-27,20:15:58.657,102900005116530,0.076,19.8,销售,否
2020-07-27,20:16:57.164,102900005115779,0.301,12.0,销售,否
2020-07-27,20:18:56.422,102900011000328,0.301,8.0,销售,否
2020-07-27,20:18:56.544,102900005125808,0.023,21.8,销售,否
2020-07-27,20:19:25.433,102900005115984,0.263,8.0,销售,否
2020-07-27,20:19:34.160,102900005115786,0.422,5.0,销售,否
2020-07-27,20:19:34.223,102900005115984,0.414,8.0,销售,否
2020-07-27,20:20:57.108,102900005115779,0.351,12.0,销售,否
2020-07-27,20:21:29.180,102900005117056,0.251,9.6,销售,否
2020-07-27,20:24:06.076,102900005117056,0.324,9.6,销售,否
2020-07-27,20:24:29.655,102900005116714,0.3,14.0,销售,否
2020-07-27,20:24:30.294,102900005115786,0.783,5.0,销售,否
2020-07-27,20:25:53.014,102900005116943,0.242,25.8,销售,否
2020-07-27,20:26:13.545,102900011008522,0.468,4.9,销售,是
2020-07-27,20:26:33.248,102900011008522,0.953,6.0,销售,否
2020-07-27,20:26:44.905,102900005115779,0.417,12.0,销售,否
2020-07-27,20:26:47.460,102900011008522,0.97,6.0,销售,否
2020-07-27,20:28:00.255,102900005117056,0.219,9.6,销售,否
2020-07-27,20:28:32.467,102900005115779,0.459,12.0,销售,否
2020-07-27,20:30:09.776,102900005119975,0.234,6.0,销售,否
2020-07-27,20:30:09.832,102900005117056,0.428,9.6,销售,否
2020-07-27,20:33:12.764,102900005117056,0.324,9.6,销售,否
2020-07-27,20:33:28.155,102900005115779,0.309,12.0,销售,否
2020-07-27,20:36:22.536,102900005118831,1.0,6.9,销售,否
2020-07-27,20:36:22.593,102900005116899,0.81,12.0,销售,否
2020-07-27,20:36:22.654,102900005115786,0.402,5.0,销售,否
2020-07-27,20:37:20.383,102900005117056,0.449,9.6,销售,否
2020-07-27,20:38:54.316,102900005116530,0.298,19.8,销售,否
2020-07-27,20:38:55.625,102900005117056,0.616,9.6,销售,否
2020-07-27,20:39:16.311,102900005116530,0.152,19.8,销售,否
2020-07-27,20:39:29.358,102900005115823,0.423,9.0,销售,否
2020-07-27,20:40:17.537,102900005117056,0.157,9.6,销售,否
2020-07-27,20:41:53.159,102900005116547,0.451,10.0,销售,否
2020-07-27,20:42:16.920,102900011008522,0.686,6.0,销售,否
2020-07-27,20:42:49.170,102900051000944,0.173,31.8,销售,否
2020-07-27,20:43:30.659,102900005116530,0.106,19.8,销售,否
2020-07-27,20:46:17.451,102900005115984,0.163,8.0,销售,否
2020-07-27,20:46:21.123,102900005116530,0.177,19.8,销售,否
2020-07-27,20:49:13.686,102900011009970,0.363,8.0,销售,否
2020-07-27,20:49:32.451,102900011000328,0.965,8.0,销售,否
2020-07-27,20:50:12.642,102900005115984,0.815,7.4,销售,是
2020-07-27,20:50:57.092,102900005115960,1.08,4.0,销售,否
2020-07-27,20:51:01.233,102900005117056,0.553,9.6,销售,否
2020-07-27,20:51:39.855,102900005115823,0.412,9.0,销售,否
2020-07-27,20:51:40.022,102900005116530,0.141,19.8,销售,否
2020-07-27,20:52:40.217,102900011009444,0.62,7.6,销售,否
2020-07-27,20:53:23.205,102900011008522,0.368,6.0,销售,否
2020-07-27,20:53:27.045,102900005116547,0.501,10.0,销售,否
2020-07-27,20:53:27.492,102900005117056,0.355,9.6,销售,否
2020-07-27,20:55:02.530,102900051010455,0.464,7.2,销售,是
2020-07-27,20:56:20.641,102900005115779,0.643,12.0,销售,否
2020-07-27,20:56:26.733,102900005125815,0.241,10.0,销售,否
2020-07-27,21:05:23.990,102900005115984,0.426,8.0,销售,否
2020-07-27,21:09:34.727,102900005116530,0.278,19.8,销售,否
2020-07-27,21:10:44.497,102900005116257,0.29,9.0,销售,否
2020-07-27,21:12:52.349,102900051010455,0.539,8.0,销售,否
2020-07-27,21:15:57.260,102900005117056,0.365,9.6,销售,否
2020-07-27,21:17:19.464,102900005116257,0.501,9.0,销售,否
2020-07-27,21:18:20.307,102900005115984,0.576,8.0,销售,否
2020-07-27,21:18:26.945,102900005125815,0.18,10.0,销售,否
2020-07-27,21:20:51.951,102900005125815,0.241,10.0,销售,否
2020-07-27,21:23:14.530,102900005117056,0.271,9.6,销售,否
2020-07-27,21:23:53.060,102900005117056,0.209,9.6,销售,否
2020-07-27,21:24:14.206,102900005116547,0.481,10.0,销售,否
2020-07-27,21:43:17.889,102900011001219,0.25,18.0,销售,否
2020-07-27,21:43:31.405,102900005117209,0.232,19.8,销售,否
2020-07-27,21:47:54.576,102900005116547,0.501,10.0,销售,否
2020-07-27,21:51:55.217,102900005118831,1.0,6.9,销售,否
2020-07-27,21:54:59.784,102900005125808,0.037,21.8,销售,否
2020-07-27,22:00:14.045,102900005117056,0.188,9.6,销售,否
2020-07-28,09:13:33.289,102900005115908,0.251,8.0,销售,否
2020-07-28,09:14:26.638,102900005116547,0.421,10.0,销售,否
2020-07-28,09:18:21.248,102900005115960,0.615,3.6,销售,否
2020-07-28,09:22:11.014,102900005117056,0.479,9.0,销售,否
2020-07-28,09:22:48.123,102900005115786,0.161,5.0,销售,否
2020-07-28,09:23:44.967,102900005115908,0.476,5.0,销售,是
2020-07-28,09:24:02.108,102900005116943,0.039,25.8,销售,否
2020-07-28,09:27:23.373,102900011009970,0.476,8.0,销售,否
2020-07-28,09:28:25.695,102900005115984,0.551,8.0,销售,否
2020-07-28,09:29:05.434,102900005115823,0.434,9.0,销售,否
2020-07-28,09:31:15.920,102900005125808,0.101,19.8,销售,否
2020-07-28,09:32:31.811,102900005115823,0.546,9.0,销售,否
2020-07-28,09:33:00.092,102900005115779,1.127,12.0,销售,否
2020-07-28,09:33:11.326,102900005125815,0.691,10.0,销售,否
2020-07-28,09:33:22.358,102900005116899,0.359,12.0,销售,否
2020-07-28,09:35:39.655,102900005115984,0.389,8.0,销售,否
2020-07-28,09:35:46.920,102900011009970,0.877,8.0,销售,否
2020-07-28,09:36:08.889,102900011001219,0.195,15.6,销售,是
2020-07-28,09:36:13.623,102900005115779,0.276,12.0,销售,否
2020-07-28,09:36:23.045,102900051010455,0.457,9.0,销售,否
2020-07-28,09:36:30.655,102900005115823,0.579,9.0,销售,否
2020-07-28,09:38:26.795,102900005115793,0.325,16.0,销售,否
2020-07-28,09:38:32.636,102900005117056,0.29,9.0,销售,否
2020-07-28,09:39:04.324,102900005117056,0.379,9.0,销售,否
2020-07-28,09:39:04.492,102900005116530,0.212,19.8,销售,否
2020-07-28,09:39:05.701,102900005116530,0.126,19.8,销售,否
2020-07-28,09:39:10.311,102900005116257,0.624,9.0,销售,否
2020-07-28,09:39:29.967,102900005116226,0.343,7.1,销售,是
2020-07-28,09:40:18.733,102900005115823,0.423,9.0,销售,否
2020-07-28,09:40:30.030,102900005125815,0.22,10.0,销售,否
2020-07-28,09:42:02.636,102900005115960,0.559,3.2,销售,是
2020-07-28,09:42:13.983,102900005115793,0.3,16.0,销售,否
2020-07-28,09:42:20.729,102900005115786,0.422,5.0,销售,否
2020-07-28,09:42:34.295,102900005115984,0.351,8.0,销售,否
2020-07-28,09:42:36.061,102900005116257,0.256,9.0,销售,否
2020-07-28,09:42:37.936,102900005115960,0.698,3.6,销售,否
2020-07-28,09:42:49.790,102900005118824,0.234,12.0,销售,否
2020-07-28,09:42:57.530,102900005116226,0.831,7.6,销售,否
2020-07-28,09:45:22.592,102900005116509,1.522,6.0,销售,否
2020-07-28,09:46:51.508,102900005116226,0.251,7.6,销售,否
2020-07-28,09:46:51.680,102900005116899,0.401,12.0,销售,否
2020-07-28,09:46:51.737,102900005116530,0.177,19.8,销售,否
2020-07-28,09:47:57.889,102900005115960,0.559,3.6,销售,否
2020-07-28,09:48:17.826,102900005119975,0.518,6.0,销售,否
2020-07-28,09:48:47.923,102900005115823,0.535,9.0,销售,否
2020-07-28,09:50:12.858,102900005115823,0.445,9.0,销售,否
2020-07-28,09:51:15.248,102900051010455,0.757,9.0,销售,否
2020-07-28,09:51:23.549,102900005115984,0.363,8.0,销售,否
2020-07-28,09:51:23.605,102900005117056,0.59,9.0,销售,否
2020-07-28,09:53:03.181,102900005115984,0.351,8.0,销售,否
2020-07-28,09:54:11.389,102900005116530,0.202,19.8,销售,否
2020-07-28,09:54:14.920,102900005117056,0.301,9.0,销售,否
2020-07-28,09:55:04.264,102900005115960,0.67,3.6,销售,否
2020-07-28,09:55:42.451,102900051010455,0.523,9.0,销售,否
2020-07-28,09:57:26.778,102900005115960,0.503,3.6,销售,否
2020-07-28,09:58:15.569,102900005115960,1.006,3.6,销售,否
2020-07-28,09:59:30.842,102900005117056,0.278,9.0,销售,否
2020-07-28,09:59:58.015,102900005116714,1.509,14.0,销售,否
2020-07-28,09:59:58.127,102900005116530,0.364,19.8,销售,否
2020-07-28,09:59:58.294,102900051010455,1.503,9.0,销售,否
2020-07-28,10:02:15.123,102900005118824,0.292,12.0,销售,否
2020-07-28,10:02:42.842,102900005115762,0.416,6.4,销售,是
2020-07-28,10:03:42.373,102900005115984,0.464,8.0,销售,否
2020-07-28,10:04:23.061,102900005119944,0.267,18.0,销售,否
2020-07-28,10:04:33.620,102900051010455,0.668,9.0,销售,否
2020-07-28,10:04:33.742,102900005119975,0.435,6.0,销售,否
2020-07-28,10:04:34.172,102900005116530,0.323,19.8,销售,否
2020-07-28,10:05:36.889,102900005115984,0.802,8.0,销售,否
2020-07-28,10:07:24.113,102900005117056,0.345,9.0,销售,否
2020-07-28,10:07:24.174,102900005116509,0.452,6.0,销售,否
2020-07-28,10:07:59.949,102900005119975,0.502,6.0,销售,否
2020-07-28,10:08:00.330,102900005115779,0.1,12.0,销售,否
2020-07-28,10:08:02.420,102900005116899,0.993,12.0,销售,否
2020-07-28,10:08:29.623,102900005115960,0.531,3.6,销售,否
2020-07-28,10:09:33.030,102900005115984,0.476,8.0,销售,否
2020-07-28,10:11:08.873,102900005115762,0.401,7.0,销售,否
2020-07-28,10:11:09.616,102900051004294,0.209,11.0,销售,是
2020-07-28,10:11:09.677,102900005115786,0.361,4.6,销售,是
2020-07-28,10:11:09.914,102900005115984,0.363,7.4,销售,是
2020-07-28,10:11:11.823,102900005116530,0.162,19.8,销售,否
2020-07-28,10:11:58.616,102900011000328,0.351,8.0,销售,否
2020-07-28,10:11:59.056,102900005115786,0.602,5.0,销售,否
2020-07-28,10:12:18.336,102900005117056,0.178,9.0,销售,否
2020-07-28,10:12:18.399,102900005115786,0.361,5.0,销售,否
2020-07-28,10:12:54.498,102900005116509,0.552,6.0,销售,否
2020-07-28,10:12:57.186,102900005125815,0.251,10.0,销售,否
2020-07-28,10:13:15.056,102900005116899,0.334,12.0,销售,否
2020-07-28,10:13:15.119,102900005115908,0.376,8.0,销售,否
2020-07-28,10:13:15.182,102900005116714,0.658,14.0,销售,否
2020-07-28,10:13:15.245,102900005116226,0.567,7.6,销售,否
2020-07-28,10:13:15.413,102900005115762,0.487,7.0,销售,否
2020-07-28,10:13:27.536,102900051010455,0.29,9.0,销售,否
2020-07-28,10:13:58.783,102900005117056,0.256,9.0,销售,否
2020-07-28,10:14:04.795,102900005115779,0.668,12.0,销售,否
2020-07-28,10:14:22.467,102900005115779,0.15,12.0,销售,否
2020-07-28,10:14:23.967,102900005115762,0.358,7.0,销售,否
2020-07-28,10:14:51.721,102900005115779,0.192,12.0,销售,否
2020-07-28,10:14:51.927,102900005125808,0.04,19.8,销售,否
2020-07-28,10:15:24.531,102900005116899,0.276,12.0,销售,否
2020-07-28,10:15:49.623,102900005115984,0.401,8.0,销售,否
2020-07-28,10:15:49.990,102900005117056,0.356,9.0,销售,否
2020-07-28,10:16:14.123,102900005116530,0.253,19.8,销售,否
2020-07-28,10:16:56.858,102900005115786,0.602,5.0,销售,否
2020-07-28,10:18:09.238,102900005116530,0.086,19.8,销售,否
2020-07-28,10:20:17.701,102900005117056,0.323,9.0,销售,否
2020-07-28,10:20:53.420,102900005115779,0.292,12.0,销售,否
2020-07-28,10:21:38.526,102900005115984,0.301,8.0,销售,否
2020-07-28,10:21:38.596,102900005117056,0.278,9.0,销售,否
